date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2023-05-28,SKU_0038,75,0,7.0,22
2023-06-04,SKU_0038,64,0,7.0,22
2023-06-11,SKU_0038,50,0,7.0,22
2023-06-18,SKU_0038,45,0,7.0,22
2023-06-25,SKU_0038,36,0,7.0,22
2023-07-02,SKU_0038,29,0,7.0,22
2023-07-09,SKU_0038,28,0,7.0,22
2023-07-16,SKU_0038,20,72,7.0,22
2023-07-23,SKU_0038,77,0,7.0,22
2023-07-30,SKU_0038,68,0,7.0,22
2023-08-06,SKU_0038,55,0,7.0,22
2023-08-13,SKU_0038,51,0,7.0,22
2023-08-20,SKU_0038,41,0,7.0,22
2023-08-27,SKU_0038,40,0,7.0,22
2023-09-03,SKU_0038,36,0,7.0,22
2023-09-10,SKU_0038,32,0,7.0,22
2023-09-17,SKU_0038,27,0,7.0,22
2023-09-24,SKU_0038,26,0,7.0,22
2023-10-01,SKU_0038,20,106,7.0,22
2023-10-08,SKU_0038,14,145,7.0,22
2023-10-15,SKU_0038,14,187,7.0,22
2023-10-22,SKU_0038,88,0,7.0,22
2023-10-29,SKU_0038,73,0,7.0,22
2023-11-05,SKU_0038,57,0,7.0,22
2023-11-12,SKU_0038,47,0,7.0,22
2023-11-19,SKU_0038,37,0,7.0,22
2023-11-26,SKU_0038,32,0,7.0,22
2023-12-03,SKU_0038,32,0,7.0,22
2023-12-10,SKU_0038,29,0,7.0,22
2023-12-17,SKU_0038,25,0,7.0,22
2023-12-24,SKU_0038,95,0,7.0,22
2023-12-31,SKU_0038,71,0,7.0,22
2024-01-07,SKU_0038,57,0,7.0,22
2024-01-14,SKU_0038,41,0,7.0,22
2024-01-21,SKU_0038,35,0,7.0,22
2024-01-28,SKU_0038,26,0,7.0,22
2024-02-04,SKU_0038,22,0,7.0,22
2024-02-11,SKU_0038,99,0,7.0,22
2024-02-18,SKU_0038,70,0,7.0,22
2024-02-25,SKU_0038,67,0,7.0,22
2024-03-03,SKU_0038,48,0,7.0,22
2024-03-10,SKU_0038,45,0,7.0,22
2024-03-17,SKU_0038,43,0,7.0,22
2024-03-24,SKU_0038,34,0,7.0,22
2024-03-31,SKU_0038,30,0,7.0,22
2024-04-07,SKU_0038,25,0,7.0,22
2024-04-14,SKU_0038,19,58,7.0,22
2024-04-21,SKU_0038,172,0,7.0,22
2024-04-28,SKU_0038,155,0,7.0,22
2024-05-05,SKU_0038,136,0,7.0,22
2024-05-12,SKU_0038,130,0,7.0,22
2024-05-19,SKU_0038,97,0,7.0,22
2024-05-26,SKU_0038,83,0,7.0,22
2024-06-02,SKU_0038,83,0,7.0,22
2024-06-09,SKU_0038,60,0,7.0,22
2024-06-16,SKU_0038,57,0,7.0,22
2024-06-23,SKU_0038,50,0,7.0,22
2024-06-30,SKU_0038,44,0,7.0,22
2024-07-07,SKU_0038,40,0,7.0,22
2024-07-14,SKU_0038,37,0,7.0,22
2024-07-21,SKU_0038,33,0,7.0,22
2024-07-28,SKU_0038,28,0,7.0,22
2024-08-04,SKU_0038,28,0,7.0,22
2024-08-11,SKU_0038,26,0,7.0,22
2024-08-18,SKU_0038,189,0,7.0,22
2024-08-25,SKU_0038,171,0,7.0,22
2024-09-01,SKU_0038,141,0,7.0,22
2024-09-08,SKU_0038,127,0,7.0,22
2024-09-15,SKU_0038,105,0,7.0,22
2024-09-22,SKU_0038,80,0,7.0,22
2024-09-29,SKU_0038,57,0,7.0,22
2024-10-06,SKU_0038,56,0,7.0,22
2024-10-13,SKU_0038,46,0,7.0,22
2024-10-20,SKU_0038,39,0,7.0,22
2024-10-27,SKU_0038,29,0,7.0,22
2024-11-03,SKU_0038,28,0,7.0,22
2024-11-10,SKU_0038,23,0,7.0,22
2024-11-17,SKU_0038,22,0,7.0,22
2024-11-24,SKU_0038,22,0,7.0,22
2024-12-01,SKU_0038,140,0,7.0,22
2024-12-08,SKU_0038,112,0,7.0,22
2024-12-15,SKU_0038,99,0,7.0,22
2024-12-22,SKU_0038,94,0,7.0,22
2024-12-29,SKU_0038,74,0,7.0,22
2023-01-01,SKU_0039,228,0,14.0,52
2023-01-08,SKU_0039,185,0,14.0,52
2023-01-15,SKU_0039,156,0,14.0,52
2023-01-22,SKU_0039,110,0,14.0,52
2023-01-29,SKU_0039,79,0,14.0,52
2023-02-05,SKU_0039,75,0,14.0,52
2023-02-12,SKU_0039,75,0,14.0,52
2023-02-19,SKU_0039,67,0,14.0,52
2023-02-26,SKU_0039,48,59,14.0,52
2023-03-05,SKU_0039,208,0,14.0,52
2023-03-12,SKU_0039,171,0,14.0,52
2023-03-19,SKU_0039,132,0,14.0,52
2023-03-26,SKU_0039,125,0,14.0,52
2023-04-02,SKU_0039,91,0,14.0,52
2023-04-09,SKU_0039,90,0,14.0,52
2023-04-16,SKU_0039,64,0,14.0,52
2023-04-23,SKU_0039,99,0,14.0,52
2023-04-30,SKU_0039,97,0,14.0,52
2023-05-07,SKU_0039,78,0,14.0,52
2023-05-14,SKU_0039,58,0,14.0,52
2023-05-21,SKU_0039,203,0,14.0,52
2023-05-28,SKU_0039,164,0,14.0,52
2023-06-04,SKU_0039,146,0,14.0,52
2023-06-11,SKU_0039,111,0,14.0,52
2023-06-18,SKU_0039,88,0,14.0,52
2023-06-25,SKU_0039,68,0,14.0,52
2023-07-02,SKU_0039,55,0,14.0,52
2023-07-09,SKU_0039,40,181,14.0,52
2023-07-16,SKU_0039,207,0,14.0,52
2023-07-23,SKU_0039,151,0,14.0,52
2023-07-30,SKU_0039,110,0,14.0,52
2023-08-06,SKU_0039,95,0,14.0,52
2023-08-13,SKU_0039,67,0,14.0,52
2023-08-20,SKU_0039,62,0,14.0,52
2023-08-27,SKU_0039,55,0,14.0,52
2023-09-03,SKU_0039,51,89,14.0,52
2023-09-10,SKU_0039,42,60,14.0,52
2023-09-17,SKU_0039,36,164,14.0,52
2023-09-24,SKU_0039,33,86,14.0,52
2023-10-01,SKU_0039,26,195,14.0,52
2023-10-08,SKU_0039,88,0,14.0,52
2023-10-15,SKU_0039,77,0,14.0,52
2023-10-22,SKU_0039,54,0,14.0,52
2023-10-29,SKU_0039,192,0,14.0,52
2023-11-05,SKU_0039,178,0,14.0,52
2023-11-12,SKU_0039,158,0,14.0,52
2023-11-19,SKU_0039,135,0,14.0,52
2023-11-26,SKU_0039,100,0,14.0,52
2023-12-03,SKU_0039,90,0,14.0,52
2023-12-10,SKU_0039,81,0,14.0,52
2023-12-17,SKU_0039,74,0,14.0,52
2023-12-24,SKU_0039,61,0,14.0,52
2023-12-31,SKU_0039,59,0,14.0,52
2024-01-07,SKU_0039,57,0,14.0,52
2024-01-14,SKU_0039,54,0,14.0,52
2024-01-21,SKU_0039,42,130,14.0,52
2024-01-28,SKU_0039,197,0,14.0,52
2024-02-04,SKU_0039,182,0,14.0,52
2024-02-11,SKU_0039,166,0,14.0,52
2024-02-18,SKU_0039,159,0,14.0,52
2024-02-25,SKU_0039,128,0,14.0,52
2024-03-03,SKU_0039,111,0,14.0,52
2024-03-10,SKU_0039,79,0,14.0,52
2024-03-17,SKU_0039,74,0,14.0,52
2024-03-24,SKU_0039,74,0,14.0,52
2024-03-31,SKU_0039,63,0,14.0,52
2024-04-07,SKU_0039,58,0,14.0,52
2024-04-14,SKU_0039,164,0,14.0,52
2024-04-21,SKU_0039,125,0,14.0,52
2024-04-28,SKU_0039,92,0,14.0,52
2024-05-05,SKU_0039,91,0,14.0,52
2024-05-12,SKU_0039,89,0,14.0,52
2024-05-19,SKU_0039,84,0,14.0,52
2024-05-26,SKU_0039,80,0,14.0,52
2024-06-02,SKU_0039,71,0,14.0,52
2024-06-09,SKU_0039,56,0,14.0,52
2024-06-16,SKU_0039,50,78,14.0,52
2024-06-23,SKU_0039,43,62,14.0,52
2024-06-30,SKU_0039,187,0,14.0,52
2024-07-07,SKU_0039,158,0,14.0,52
2024-07-14,SKU_0039,153,0,14.0,52
2024-07-21,SKU_0039,109,0,14.0,52
2024-07-28,SKU_0039,82,0,14.0,52
2024-08-04,SKU_0039,79,0,14.0,52
2024-08-11,SKU_0039,62,0,14.0,52
2024-08-18,SKU_0039,54,0,14.0,52
2024-08-25,SKU_0039,126,0,14.0,52
2024-09-01,SKU_0039,114,0,14.0,52
2024-09-08,SKU_0039,97,0,14.0,52
2024-09-15,SKU_0039,82,0,14.0,52
2024-09-22,SKU_0039,74,0,14.0,52
2024-09-29,SKU_0039,60,0,14.0,52
2024-10-06,SKU_0039,45,147,14.0,52
2024-10-13,SKU_0039,38,106,14.0,52
2024-10-20,SKU_0039,35,121,14.0,52
2024-10-27,SKU_0039,28,150,14.0,52
2024-11-03,SKU_0039,23,134,14.0,52
2024-11-10,SKU_0039,20,121,14.0,52
2024-11-17,SKU_0039,14,65,14.0,52
2024-11-24,SKU_0039,14,186,14.0,52
2024-12-01,SKU_0039,10,68,14.0,52
2024-12-08,SKU_0039,9,158,14.0,52
2024-12-15,SKU_0039,60,0,14.0,52
2024-12-22,SKU_0039,109,0,14.0,52
2024-12-29,SKU_0039,88,0,14.0,52
2023-01-01,SKU_0040,212,0,28.0,55
2023-01-08,SKU_0040,151,0,28.0,55
2023-01-15,SKU_0040,142,0,28.0,55
2023-01-22,SKU_0040,126,0,28.0,55
2023-01-29,SKU_0040,117,0,28.0,55
2023-02-05,SKU_0040,100,0,28.0,55
2023-02-12,SKU_0040,82,0,28.0,55
2023-02-19,SKU_0040,80,0,28.0,55
2023-02-26,SKU_0040,70,0,28.0,55
2023-03-05,SKU_0040,193,0,28.0,55
2023-03-12,SKU_0040,168,0,28.0,55
2023-03-19,SKU_0040,148,0,28.0,55
2023-03-26,SKU_0040,145,0,28.0,55
2023-04-02,SKU_0040,103,0,28.0,55
2023-04-09,SKU_0040,73,0,28.0,55
2023-04-16,SKU_0040,66,0,28.0,55
2023-04-23,SKU_0040,47,74,28.0,55
2023-04-30,SKU_0040,37,94,28.0,55
2023-05-07,SKU_0040,35,166,28.0,55
2023-05-14,SKU_0040,81,0,28.0,55
2023-05-21,SKU_0040,70,0,28.0,55
2023-05-28,SKU_0040,62,0,28.0,55
2023-06-04,SKU_0040,55,0,28.0,55
2023-06-11,SKU_0040,152,0,28.0,55
2023-06-18,SKU_0040,125,0,28.0,55
2023-06-25,SKU_0040,118,0,28.0,55
2023-07-02,SKU_0040,100,0,28.0,55
2023-07-09,SKU_0040,83,0,28.0,55
2023-07-16,SKU_0040,71,0,28.0,55
2023-07-23,SKU_0040,60,0,28.0,55
2023-07-30,SKU_0040,59,0,28.0,55
2023-08-06,SKU_0040,59,0,28.0,55
2023-08-13,SKU_0040,58,0,28.0,55
2023-08-20,SKU_0040,58,0,28.0,55
2023-08-27,SKU_0040,149,0,28.0,55
2023-09-03,SKU_0040,112,0,28.0,55
2023-09-10,SKU_0040,102,0,28.0,55
2023-09-17,SKU_0040,88,0,28.0,55
2023-09-24,SKU_0040,71,0,28.0,55
2023-10-01,SKU_0040,191,0,28.0,55
2023-10-08,SKU_0040,187,0,28.0,55
2023-10-15,SKU_0040,161,0,28.0,55
2023-10-22,SKU_0040,136,0,28.0,55
2023-10-29,SKU_0040,122,0,28.0,55
2023-11-05,SKU_0040,110,0,28.0,55
2023-11-12,SKU_0040,107,0,28.0,55
2023-11-19,SKU_0040,103,0,28.0,55
2023-11-26,SKU_0040,96,0,28.0,55
2023-12-03,SKU_0040,68,0,28.0,55
2023-12-10,SKU_0040,56,0,28.0,55
2023-12-17,SKU_0040,173,0,28.0,55
2023-12-24,SKU_0040,145,0,28.0,55
2023-12-31,SKU_0040,116,0,28.0,55
2024-01-07,SKU_0040,94,0,28.0,55
2024-01-14,SKU_0040,68,0,28.0,55
2024-01-21,SKU_0040,49,53,28.0,55
2024-01-28,SKU_0040,37,105,28.0,55
2024-02-04,SKU_0040,169,0,28.0,55
2024-02-11,SKU_0040,124,0,28.0,55
2024-02-18,SKU_0040,123,0,28.0,55
2024-02-25,SKU_0040,90,0,28.0,55
2024-03-03,SKU_0040,82,0,28.0,55
2024-03-10,SKU_0040,80,0,28.0,55
2024-03-17,SKU_0040,70,0,28.0,55
2024-03-24,SKU_0040,60,0,28.0,55
2024-03-31,SKU_0040,104,0,28.0,55
2024-04-07,SKU_0040,100,0,28.0,55
2024-04-14,SKU_0040,90,0,28.0,55
2024-04-21,SKU_0040,77,0,28.0,55
2024-04-28,SKU_0040,63,0,28.0,55
2024-05-05,SKU_0040,168,0,28.0,55
2024-05-12,SKU_0040,148,0,28.0,55
2024-05-19,SKU_0040,118,0,28.0,55
2024-05-26,SKU_0040,97,0,28.0,55
2024-06-02,SKU_0040,95,0,28.0,55
2024-06-09,SKU_0040,69,0,28.0,55
2024-06-16,SKU_0040,64,0,28.0,55
2024-06-23,SKU_0040,114,0,28.0,55
2024-06-30,SKU_0040,107,0,28.0,55
2024-07-07,SKU_0040,75,0,28.0,55
2024-07-14,SKU_0040,64,0,28.0,55
2024-07-21,SKU_0040,58,0,28.0,55
2024-07-28,SKU_0040,127,0,28.0,55
2024-08-04,SKU_0040,102,0,28.0,55
2024-08-11,SKU_0040,102,0,28.0,55
2024-08-18,SKU_0040,73,0,28.0,55
2024-08-25,SKU_0040,65,0,28.0,55
2024-09-01,SKU_0040,201,0,28.0,55
2024-09-08,SKU_0040,160,0,28.0,55
2024-09-15,SKU_0040,115,0,28.0,55
2024-09-22,SKU_0040,95,0,28.0,55
2024-09-29,SKU_0040,71,0,28.0,55
2024-10-06,SKU_0040,195,0,28.0,55
2024-10-13,SKU_0040,170,0,28.0,55
2024-10-20,SKU_0040,167,0,28.0,55
2024-10-27,SKU_0040,131,0,28.0,55
2024-11-03,SKU_0040,126,0,28.0,55
2024-11-10,SKU_0040,92,0,28.0,55
2024-11-17,SKU_0040,92,0,28.0,55
2024-11-24,SKU_0040,73,0,28.0,55
2024-12-01,SKU_0040,68,0,28.0,55
2024-12-08,SKU_0040,238,0,28.0,55
2024-12-15,SKU_0040,235,0,28.0,55
2024-12-22,SKU_0040,172,0,28.0,55
2024-12-29,SKU_0040,156,0,28.0,55
2023-01-01,SKU_0041,146,0,14.0,89
2023-01-08,SKU_0041,115,0,14.0,89
2023-01-15,SKU_0041,93,0,14.0,89
2023-01-22,SKU_0041,147,0,14.0,89
2023-01-29,SKU_0041,122,0,14.0,89
2023-02-05,SKU_0041,93,0,14.0,89
2023-02-12,SKU_0041,67,189,14.0,89
2023-02-19,SKU_0041,206,0,14.0,89
2023-02-26,SKU_0041,163,0,14.0,89
2023-03-05,SKU_0041,133,0,14.0,89
2023-03-12,SKU_0041,100,0,14.0,89
2023-03-19,SKU_0041,256,0,14.0,89
2023-03-26,SKU_0041,229,0,14.0,89
2023-04-02,SKU_0041,183,0,14.0,89
2023-04-09,SKU_0041,182,0,14.0,89
2023-04-16,SKU_0041,134,0,14.0,89
2023-04-23,SKU_0041,127,0,14.0,89
2023-04-30,SKU_0041,121,0,14.0,89
2023-05-07,SKU_0041,95,0,14.0,89
2023-05-14,SKU_0041,241,0,14.0,89
2023-05-21,SKU_0041,175,0,14.0,89
2023-05-28,SKU_0041,132,0,14.0,89
2023-06-04,SKU_0041,113,0,14.0,89
2023-06-11,SKU_0041,178,0,14.0,89
2023-06-18,SKU_0041,154,0,14.0,89
2023-06-25,SKU_0041,130,0,14.0,89
2023-07-02,SKU_0041,97,0,14.0,89
2023-07-09,SKU_0041,89,0,14.0,89
2023-07-16,SKU_0041,79,100,14.0,89
2023-07-23,SKU_0041,183,0,14.0,89
2023-07-30,SKU_0041,166,0,14.0,89
2023-08-06,SKU_0041,125,0,14.0,89
2023-08-13,SKU_0041,117,0,14.0,89
2023-08-20,SKU_0041,136,0,14.0,89
2023-08-27,SKU_0041,116,0,14.0,89
2023-09-03,SKU_0041,89,0,14.0,89
2023-09-10,SKU_0041,194,0,14.0,89
2023-09-17,SKU_0041,154,0,14.0,89
2023-09-24,SKU_0041,144,0,14.0,89
2023-10-01,SKU_0041,139,0,14.0,89
2023-10-08,SKU_0041,136,0,14.0,89
2023-10-15,SKU_0041,109,0,14.0,89
2023-10-22,SKU_0041,257,0,14.0,89
2023-10-29,SKU_0041,236,0,14.0,89
2023-11-05,SKU_0041,209,0,14.0,89
2023-11-12,SKU_0041,190,0,14.0,89
2023-11-19,SKU_0041,175,0,14.0,89
2023-11-26,SKU_0041,133,0,14.0,89
2023-12-03,SKU_0041,114,0,14.0,89
2023-12-10,SKU_0041,104,0,14.0,89
2023-12-17,SKU_0041,73,150,14.0,89
2023-12-24,SKU_0041,141,0,14.0,89
2023-12-31,SKU_0041,116,0,14.0,89
2024-01-07,SKU_0041,109,0,14.0,89
2024-01-14,SKU_0041,98,0,14.0,89
2024-01-21,SKU_0041,253,0,14.0,89
2024-01-28,SKU_0041,238,0,14.0,89
2024-02-04,SKU_0041,181,0,14.0,89
2024-02-11,SKU_0041,171,0,14.0,89
2024-02-18,SKU_0041,138,0,14.0,89
2024-02-25,SKU_0041,110,0,14.0,89
2024-03-03,SKU_0041,133,0,14.0,89
2024-03-10,SKU_0041,110,0,14.0,89
2024-03-17,SKU_0041,92,0,14.0,89
2024-03-24,SKU_0041,65,87,14.0,89
2024-03-31,SKU_0041,64,82,14.0,89
2024-04-07,SKU_0041,132,0,14.0,89
2024-04-14,SKU_0041,106,0,14.0,89
2024-04-21,SKU_0041,100,0,14.0,89
2024-04-28,SKU_0041,76,158,14.0,89
2024-05-05,SKU_0041,225,0,14.0,89
2024-05-12,SKU_0041,206,0,14.0,89
2024-05-19,SKU_0041,181,0,14.0,89
2024-05-26,SKU_0041,135,0,14.0,89
2024-06-02,SKU_0041,123,0,14.0,89
2024-06-09,SKU_0041,99,0,14.0,89
2024-06-16,SKU_0041,94,0,14.0,89
2024-06-23,SKU_0041,89,0,14.0,89
2024-06-30,SKU_0041,207,0,14.0,89
2024-07-07,SKU_0041,206,0,14.0,89
2024-07-14,SKU_0041,171,0,14.0,89
2024-07-21,SKU_0041,139,0,14.0,89
2024-07-28,SKU_0041,131,0,14.0,89
2024-08-04,SKU_0041,99,0,14.0,89
2024-08-11,SKU_0041,78,116,14.0,89
2024-08-18,SKU_0041,58,95,14.0,89
2024-08-25,SKU_0041,168,0,14.0,89
2024-09-01,SKU_0041,143,0,14.0,89
2024-09-08,SKU_0041,108,0,14.0,89
2024-09-15,SKU_0041,204,0,14.0,89
2024-09-22,SKU_0041,198,0,14.0,89
2024-09-29,SKU_0041,190,0,14.0,89
2024-10-06,SKU_0041,163,0,14.0,89
2024-10-13,SKU_0041,156,0,14.0,89
2024-10-20,SKU_0041,140,0,14.0,89
2024-10-27,SKU_0041,138,0,14.0,89
2024-11-03,SKU_0041,110,0,14.0,89
2024-11-10,SKU_0041,95,0,14.0,89
2024-11-17,SKU_0041,265,0,14.0,89
2024-11-24,SKU_0041,206,0,14.0,89
2024-12-01,SKU_0041,146,0,14.0,89
2024-12-08,SKU_0041,121,0,14.0,89
2024-12-15,SKU_0041,91,0,14.0,89
2024-12-22,SKU_0041,76,63,14.0,89
2024-12-29,SKU_0041,197,0,14.0,89
2023-01-01,SKU_0042,320,0,14.0,56
2023-01-08,SKU_0042,292,0,14.0,56
2023-01-15,SKU_0042,213,0,14.0,56
2023-01-22,SKU_0042,158,0,14.0,56
2023-01-29,SKU_0042,156,0,14.0,56
2023-02-05,SKU_0042,141,0,14.0,56
2023-02-12,SKU_0042,105,0,14.0,56
2023-02-19,SKU_0042,81,0,14.0,56
2023-02-26,SKU_0042,75,0,14.0,56
2023-03-05,SKU_0042,61,0,14.0,56
2023-03-12,SKU_0042,51,75,14.0,56
2023-03-19,SKU_0042,141,0,14.0,56
2023-03-26,SKU_0042,118,0,14.0,56
2023-04-02,SKU_0042,90,0,14.0,56
2023-04-09,SKU_0042,73,0,14.0,56
2023-04-16,SKU_0042,73,0,14.0,56
2023-04-23,SKU_0042,73,0,14.0,56
2023-04-30,SKU_0042,70,0,14.0,56
2023-05-07,SKU_0042,56,0,14.0,56
2023-05-14,SKU_0042,52,65,14.0,56
2023-05-21,SKU_0042,170,0,14.0,56
2023-05-28,SKU_0042,164,0,14.0,56
2023-06-04,SKU_0042,139,0,14.0,56
2023-06-11,SKU_0042,134,0,14.0,56
2023-06-18,SKU_0042,131,0,14.0,56
2023-06-25,SKU_0042,126,0,14.0,56
2023-07-02,SKU_0042,116,0,14.0,56
2023-07-09,SKU_0042,105,0,14.0,56
2023-07-16,SKU_0042,102,0,14.0,56
2023-07-23,SKU_0042,76,0,14.0,56
2023-07-30,SKU_0042,69,0,14.0,56
2023-08-06,SKU_0042,59,0,14.0,56
2023-08-13,SKU_0042,59,0,14.0,56
2023-08-20,SKU_0042,48,181,14.0,56
2023-08-27,SKU_0042,45,59,14.0,56
2023-09-03,SKU_0042,226,0,14.0,56
2023-09-10,SKU_0042,188,0,14.0,56
2023-09-17,SKU_0042,151,0,14.0,56
2023-09-24,SKU_0042,116,0,14.0,56
2023-10-01,SKU_0042,93,0,14.0,56
2023-10-08,SKU_0042,81,0,14.0,56
2023-10-15,SKU_0042,66,0,14.0,56
2023-10-22,SKU_0042,66,0,14.0,56
2023-10-29,SKU_0042,66,0,14.0,56
2023-11-05,SKU_0042,218,0,14.0,56
2023-11-12,SKU_0042,176,0,14.0,56
2023-11-19,SKU_0042,176,0,14.0,56
2023-11-26,SKU_0042,176,0,14.0,56
2023-12-03,SKU_0042,133,0,14.0,56
2023-12-10,SKU_0042,131,0,14.0,56
2023-12-17,SKU_0042,106,0,14.0,56
2023-12-24,SKU_0042,106,0,14.0,56
2023-12-31,SKU_0042,81,0,14.0,56
2024-01-07,SKU_0042,61,0,14.0,56
2024-01-14,SKU_0042,53,197,14.0,56
2024-01-21,SKU_0042,203,0,14.0,56
2024-01-28,SKU_0042,171,0,14.0,56
2024-02-04,SKU_0042,166,0,14.0,56
2024-02-11,SKU_0042,157,0,14.0,56
2024-02-18,SKU_0042,125,0,14.0,56
2024-02-25,SKU_0042,88,0,14.0,56
2024-03-03,SKU_0042,87,0,14.0,56
2024-03-10,SKU_0042,84,0,14.0,56
2024-03-17,SKU_0042,73,0,14.0,56
2024-03-24,SKU_0042,59,0,14.0,56
2024-03-31,SKU_0042,130,0,14.0,56
2024-04-07,SKU_0042,127,0,14.0,56
2024-04-14,SKU_0042,125,0,14.0,56
2024-04-21,SKU_0042,122,0,14.0,56
2024-04-28,SKU_0042,113,0,14.0,56
2024-05-05,SKU_0042,83,0,14.0,56
2024-05-12,SKU_0042,79,0,14.0,56
2024-05-19,SKU_0042,63,0,14.0,56
2024-05-26,SKU_0042,180,0,14.0,56
2024-06-02,SKU_0042,150,0,14.0,56
2024-06-09,SKU_0042,114,0,14.0,56
2024-06-16,SKU_0042,99,0,14.0,56
2024-06-23,SKU_0042,93,0,14.0,56
2024-06-30,SKU_0042,74,0,14.0,56
2024-07-07,SKU_0042,64,0,14.0,56
2024-07-14,SKU_0042,59,0,14.0,56
2024-07-21,SKU_0042,56,0,14.0,56
2024-07-28,SKU_0042,47,56,14.0,56
2024-08-04,SKU_0042,119,0,14.0,56
2024-08-11,SKU_0042,112,0,14.0,56
2024-08-18,SKU_0042,94,0,14.0,56
2024-08-25,SKU_0042,91,0,14.0,56
2024-09-01,SKU_0042,66,0,14.0,56
2024-09-08,SKU_0042,55,176,14.0,56
2024-09-15,SKU_0042,51,168,14.0,56
2024-09-22,SKU_0042,43,168,14.0,56
2024-09-29,SKU_0042,41,152,14.0,56
2024-10-06,SKU_0042,128,0,14.0,56
2024-10-13,SKU_0042,102,0,14.0,56
2024-10-20,SKU_0042,93,0,14.0,56
2024-10-27,SKU_0042,69,0,14.0,56
2024-11-03,SKU_0042,64,0,14.0,56
2024-11-10,SKU_0042,59,0,14.0,56
2024-11-17,SKU_0042,124,0,14.0,56
2024-11-24,SKU_0042,95,0,14.0,56
2024-12-01,SKU_0042,80,0,14.0,56
2024-12-08,SKU_0042,64,0,14.0,56
2024-12-15,SKU_0042,56,0,14.0,56
2024-12-22,SKU_0042,51,113,14.0,56
2024-12-29,SKU_0042,183,0,14.0,56
2023-01-01,SKU_0043,428,0,28.0,92
2023-01-08,SKU_0043,306,0,28.0,92
2023-01-15,SKU_0043,229,0,28.0,92
2023-01-22,SKU_0043,204,0,28.0,92
2023-01-29,SKU_0043,171,0,28.0,92
2023-02-05,SKU_0043,171,0,28.0,92
2023-02-12,SKU_0043,169,0,28.0,92
2023-02-19,SKU_0043,165,0,28.0,92
2023-02-26,SKU_0043,165,0,28.0,92
2023-03-05,SKU_0043,135,0,28.0,92
2023-03-12,SKU_0043,122,0,28.0,92
2023-03-19,SKU_0043,108,0,28.0,92
2023-03-26,SKU_0043,85,185,28.0,92
2023-04-02,SKU_0043,75,103,28.0,92
2023-04-09,SKU_0043,65,50,28.0,92
2023-04-16,SKU_0043,53,128,28.0,92
2023-04-23,SKU_0043,107,0,28.0,92
2023-04-30,SKU_0043,99,0,28.0,92
2023-05-07,SKU_0043,208,0,28.0,92
2023-05-14,SKU_0043,177,0,28.0,92
2023-05-21,SKU_0043,124,0,28.0,92
2023-05-28,SKU_0043,98,0,28.0,92
2023-06-04,SKU_0043,136,0,28.0,92
2023-06-11,SKU_0043,104,0,28.0,92
2023-06-18,SKU_0043,101,0,28.0,92
2023-06-25,SKU_0043,259,0,28.0,92
2023-07-02,SKU_0043,236,0,28.0,92
2023-07-09,SKU_0043,178,0,28.0,92
2023-07-16,SKU_0043,143,0,28.0,92
2023-07-23,SKU_0043,124,0,28.0,92
2023-07-30,SKU_0043,103,0,28.0,92
2023-08-06,SKU_0043,98,0,28.0,92
2023-08-13,SKU_0043,98,0,28.0,92
2023-08-20,SKU_0043,92,0,28.0,92
2023-08-27,SKU_0043,176,0,28.0,92
2023-09-03,SKU_0043,145,0,28.0,92
2023-09-10,SKU_0043,112,0,28.0,92
2023-09-17,SKU_0043,100,0,28.0,92
2023-09-24,SKU_0043,98,0,28.0,92
2023-10-01,SKU_0043,69,52,28.0,92
2023-10-08,SKU_0043,172,0,28.0,92
2023-10-15,SKU_0043,129,0,28.0,92
2023-10-22,SKU_0043,117,0,28.0,92
2023-10-29,SKU_0043,92,0,28.0,92
2023-11-05,SKU_0043,260,0,28.0,92
2023-11-12,SKU_0043,215,0,28.0,92
2023-11-19,SKU_0043,182,0,28.0,92
2023-11-26,SKU_0043,144,0,28.0,92
2023-12-03,SKU_0043,104,0,28.0,92
2023-12-10,SKU_0043,96,0,28.0,92
2023-12-17,SKU_0043,235,0,28.0,92
2023-12-24,SKU_0043,217,0,28.0,92
2023-12-31,SKU_0043,172,0,28.0,92
2024-01-07,SKU_0043,125,0,28.0,92
2024-01-14,SKU_0043,107,0,28.0,92
2024-01-21,SKU_0043,151,0,28.0,92
2024-01-28,SKU_0043,112,0,28.0,92
2024-02-04,SKU_0043,102,0,28.0,92
2024-02-11,SKU_0043,86,101,28.0,92
2024-02-18,SKU_0043,208,0,28.0,92
2024-02-25,SKU_0043,189,0,28.0,92
2024-03-03,SKU_0043,168,0,28.0,92
2024-03-10,SKU_0043,125,0,28.0,92
2024-03-17,SKU_0043,120,0,28.0,92
2024-03-24,SKU_0043,104,0,28.0,92
2024-03-31,SKU_0043,181,0,28.0,92
2024-04-07,SKU_0043,140,0,28.0,92
2024-04-14,SKU_0043,130,0,28.0,92
2024-04-21,SKU_0043,94,0,28.0,92
2024-04-28,SKU_0043,177,0,28.0,92
2024-05-05,SKU_0043,135,0,28.0,92
2024-05-12,SKU_0043,112,0,28.0,92
2024-05-19,SKU_0043,101,0,28.0,92
2024-05-26,SKU_0043,226,0,28.0,92
2024-06-02,SKU_0043,209,0,28.0,92
2024-06-09,SKU_0043,205,0,28.0,92
2024-06-16,SKU_0043,177,0,28.0,92
